vacancy_id;vacancy_name;company;skills;source_vac;date_created;date_of_download;status;version_vac;actual;description
https://yandex.ru/jobs/vacancies/%D1%81%D1%82%D0%B0%D0%B6%D1%91%D1%80-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B8-15478;;Доставка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%81%D1%82%D0%B0%D0%B6%D1%91%D1%80-%D0%B2-%D0%BC%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D1%83%D1%8E-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-15461;;Доставка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA-%D0%B2-%D1%82%D0%B0%D0%BA%D1%81%D0%B8-15448;;Такси;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8F-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%BA%D0%B0%D1%80%D0%B3%D0%BE-%D0%B2-%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D1%83-%D1%81%D0%BD%D0%B3-15408;;Доставка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8E-%D0%BF%D0%B0%D1%80%D1%82%D0%BD%D1%91%D1%80%D0%BE%D0%B2-%D0%B1%D1%8B%D1%81%D1%82%D1%80%D1%8B%D1%85-%D1%81%D1%86%D0%B5%D0%BD%D0%B0%D1%80%D0%B8%D0%B5%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B0-14935;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BC%D0%B5%D0%B4%D0%B8%D0%B9%D0%BD%D1%8B%D1%85-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-15184;;Коммерческий департамент;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B0-13340;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-14409;;Коммерческий департамент;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%B2-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BD%D1%8B%D0%B9-%D0%BE%D1%84%D0%B8%D1%81-hr-15128;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D0%BE-%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8E-%D0%B0%D0%BA%D1%82%D0%B8%D0%B2%D0%B0%D0%BC%D0%B8-15404;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D0%BE%D0%B2-%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D1%8F-15231;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D0%B2-%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%83-%D0%BA%D0%B0%D0%BD%D1%86%D0%B5%D0%BB%D1%8F%D1%80%D0%B8%D0%B8-15387;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D0%BE-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E-%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D1%8B-%D0%B2-crowd-15103;;Crowd;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/devrel-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%B2-%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D0%B8-15604;;Вертикальные сервисы;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D0%BE%D0%B2-%D0%BF%D0%BE-%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D1%8E-%D0%B7%D0%B0%D1%80%D1%83%D0%B1%D0%B5%D0%B6%D0%BD%D1%8B%D1%85-%D0%BE%D1%84%D0%B8%D1%81%D0%BE%D0%B2-15361;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BF%D1%80%D0%BE%D0%B4%D1%8E%D1%81%D0%B5%D1%80-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B-%D0%BA%D0%BE%D0%BC%D1%8C%D1%8E%D0%BD%D0%B8%D1%82%D0%B8-%D0%B8-%D0%B2%D0%BD%D1%83%D1%82%D1%80%D0%B5%D0%BD%D0%BD%D0%B8%D1%85-%D0%BA%D0%BE%D0%BC%D0%BC%D1%83%D0%BD%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9-15213;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B0-%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8F-%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D1%8B%D1%85-%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D0%B9-%D0%B4%D0%BB%D1%8F-%D0%BE%D1%84%D0%B8%D1%81%D0%BE%D0%B2-14593;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA-14522;;Общие сервисы Яндекса;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D0%B2-%D0%B5%D0%B4%D1%83-15671;;Еда;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BA%D0%BE%D0%BC%D0%BC%D0%B5%D1%80%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D1%85-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-15007;;Авто.ру;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/business-partner-sales-excellence-manager-14768;;Yandex Cloud;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/customer-success-manager-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D1%83%D1%81%D0%BF%D0%B5%D1%85%D0%B0-%D0%BA%D0%BB%D0%B8%D0%B5%D0%BD%D1%82%D0%BE%D0%B2-%D0%B2-%D1%8F%D0%BD%D0%B4%D0%B5%D0%BA%D1%81-360-15215;;Яндекс 360;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%80%D0%B5%D1%81%D1%91%D1%87%D0%B5%D1%80-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81-%D0%BD%D0%B0%D0%B9%D0%BC%D0%B0-12536;;Доставка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82-%D0%B2-%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D1%83-%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0-%D0%BA%D0%B0%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B0-%D0%B8-%D1%83%D0%BB%D1%83%D1%87%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D0%BE%D0%BF%D1%8B%D1%82%D0%B0-%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8-%D0%BF%D1%83%D1%82%D0%B5%D1%88%D0%B5%D1%81%D1%82%D0%B2%D0%B8%D0%B9-15670;;Путешествия;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B8-%D0%B2-%D1%8F%D0%BD%D0%B4%D0%B5%D0%BA%D1%81-%D0%BD%D0%B5%D0%B4%D0%B2%D0%B8%D0%B6%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-7155;;Недвижимость;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D1%81%D0%B0%D0%BC%D0%BE%D0%BA%D0%B0%D1%82%D1%8B-15324;;Самокаты;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D1%83-%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D1%8B%D1%85-%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9-15105;;Реклама;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0-14880;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D1%81%D1%82%D0%B0%D1%80%D1%82%D0%BE%D0%B2%D0%BE%D0%B9-%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D1%8B-%D1%8F%D0%BD%D0%B4%D0%B5%D0%BA%D1%81%D0%B0-14753;;Поиск;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D0%B2-%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D1%83-14626;;Реклама;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%BD%D1%8B%D1%85-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%BE%D0%B2-%D0%B4%D0%BB%D1%8F-%D1%81%D0%B5%D0%B3%D0%BC%D0%B5%D0%BD%D1%82%D0%B0-e-commerce-9171;;Реклама;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-13435;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-crowd-15475;;Crowd;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D0%B9%D0%BD%D1%8B%D0%B9-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-13903;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%BD%D1%83%D1%8E-%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D1%83-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B0-15164;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BA%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82%D0%B0-%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81%D0%B0-%D0%B2-%D0%BA%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B5-15110;;Карты;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%BE-%D1%83%D1%87%D1%91%D1%82%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BB%D0%B0%D0%B2%D0%BA%D1%83-15102;;Лавка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B0%D0%B2%D0%BA%D0%B8-15003;;Лавка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-e-commerce-%D1%81%D1%82%D0%B0%D0%B6%D1%91%D1%80-%D0%B2-%D0%BF%D0%BE%D0%B8%D1%81%D0%BA-14691;;Поиск;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-14346;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B8-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-14136;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-13596;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BC%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5-%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B5%D0%B4%D1%8B-15641;;Еда;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%BC%D0%BE%D0%BD%D0%B5%D1%82%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8-b2b-%D0%B2-%D0%B7%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BA%D0%B8-15341;;Такси;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%BE%D0%B2-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B8-b2b-%D0%BB%D0%B0%D0%B2%D0%BA%D0%B8-yango-tech-15200;;Лавка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%BE%D0%B2-%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9-%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8-15160;;Такси;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%B5%D0%B4%D1%83-13178;;Еда;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BA%D0%B2%D0%B0%D0%BD%D1%82-15569;;HR Tech;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B8%D0%B9-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%83-next-day-delivery-15462;;Доставка;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%BB%D0%B0%D0%B4%D1%88%D0%B8%D0%B9-%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D0%B9%D0%BD%D1%8B%D0%B9-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%B2-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82-15126;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-hr-tech-14504;;HR Tech;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%BB%D0%B0%D0%B4%D1%88%D0%B8%D0%B9-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-cehac-15638;;Маркет;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
https://yandex.ru/jobs/vacancies/%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0-%D0%B2-yandex-id-15413;;Яндекс ID;;https://yandex.ru/jobs/vacancies/;2023-11-05;2023-11-05;existing;1;1;
